# $t$	$x$	$y$	$z$
3.135413e+01	5.283235e+00	7.815859e+00	1.776544e+01
3.136071e+01	5.454333e+00	8.125343e+00	1.773554e+01
3.136729e+01	5.634575e+00	8.445297e+00	1.772672e+01
3.137386e+01	5.824043e+00	8.775530e+00	1.774009e+01
3.138044e+01	6.022788e+00	9.115668e+00	1.777715e+01
3.138702e+01	6.230843e+00	9.465255e+00	1.783918e+01
3.139359e+01	6.448188e+00	9.823627e+00	1.792768e+01
3.140017e+01	6.674778e+00	1.018999e+01	1.804406e+01
3.140675e+01	6.910483e+00	1.056326e+01	1.818992e+01
3.141332e+01	7.155143e+00	1.094224e+01	1.836669e+01
3.141990e+01	7.408495e+00	1.132539e+01	1.857598e+01
3.142647e+01	7.670195e+00	1.171095e+01	1.881918e+01
3.143305e+01	7.939800e+00	1.209682e+01	1.909779e+01
3.143963e+01	8.216754e+00	1.248065e+01	1.941304e+01
3.144620e+01	8.500369e+00	1.285973e+01	1.976607e+01
3.145278e+01	8.789831e+00	1.323102e+01	2.015780e+01
3.145936e+01	9.084156e+00	1.359117e+01	2.058887e+01
3.146593e+01	9.382222e+00	1.393647e+01	2.105959e+01
3.147251e+01	9.682701e+00	1.426297e+01	2.156990e+01
3.147909e+01	9.984126e+00	1.456634e+01	2.211921e+01
3.148566e+01	1.028480e+01	1.484209e+01	2.270645e+01
3.149224e+01	1.058290e+01	1.508565e+01	2.332986e+01
3.149881e+01	1.087634e+01	1.529219e+01	2.398709e+01
3.150539e+01	1.116293e+01	1.545701e+01	2.467499e+01
3.151197e+01	1.144031e+01	1.557556e+01	2.538965e+01
3.151854e+01	1.170597e+01	1.564355e+01	2.612648e+01
3.152512e+01	1.195734e+01	1.565707e+01	2.687997e+01
3.153170e+01	1.219171e+01	1.561278e+01	2.764394e+01
3.153827e+01	1.240640e+01	1.550808e+01	2.841155e+01
3.154485e+01	1.259879e+01	1.534122e+01	2.917546e+01
3.155143e+01	1.276628e+01	1.511141e+01	2.992781e+01
3.155800e+01	1.290646e+01	1.481902e+01	3.066048e+01
3.156458e+01	1.301713e+01	1.446555e+01	3.136532e+01
3.157115e+01	1.309637e+01	1.405367e+01	3.203439e+01
3.157773e+01	1.314257e+01	1.358724e+01	3.266009e+01
3.158431e+01	1.315452e+01	1.307124e+01	3.323537e+01
3.159088e+01	1.313143e+01	1.251164e+01	3.375402e+01
3.159746e+01	1.307297e+01	1.191527e+01	3.421083e+01
3.160404e+01	1.297929e+01	1.128958e+01	3.460170e+01
3.161061e+01	1.285102e+01	1.064247e+01	3.492374e+01
3.161719e+01	1.268925e+01	9.982025e+00	3.517531e+01
3.162377e+01	1.249553e+01	9.316293e+00	3.535606e+01
3.163034e+01	1.227181e+01	8.653059e+00	3.546684e+01
3.163692e+01	1.202039e+01	7.999633e+00	3.550959e+01
3.164349e+01	1.174388e+01	7.362685e+00	3.548725e+01
3.165007e+01	1.144512e+01	6.748118e+00	3.540356e+01
3.165665e+01	1.112712e+01	6.160972e+00	3.526289e+01
3.166322e+01	1.079298e+01	5.605370e+00	3.507010e+01
3.166914e+01	1.048106e+01	5.134948e+00	3.485626e+01
3.167506e+01	1.016089e+01	4.694374e+00	3.460818e+01
3.168098e+01	9.834692e+00	4.284829e+00	3.432970e+01
3.168690e+01	9.504624e+00	3.906898e+00	3.402457e+01
3.169282e+01	9.172728e+00	3.560737e+00	3.369640e+01
3.169874e+01	8.840929e+00	3.246079e+00	3.334863e+01
3.170465e+01	8.511013e+00	2.962302e+00	3.298445e+01
3.171057e+01	8.184624e+00	2.708490e+00	3.260682e+01
3.171649e+01	7.863249e+00	2.483490e+00	3.221844e+01
3.172241e+01	7.548216e+00	2.285965e+00	3.182173e+01
3.172833e+01	7.240697e+00	2.114444e+00	3.141888e+01
3.173425e+01	6.941712e+00	1.967367e+00	3.101178e+01
3.174017e+01	6.652127e+00	1.843128e+00	3.060213e+01
3.174609e+01	6.372668e+00	1.740104e+00	3.019137e+01
3.175200e+01	6.103925e+00	1.656688e+00	2.978074e+01
3.175792e+01	5.846363e+00	1.591308e+00	2.937132e+01
3.176384e+01	5.600332e+00	1.542451e+00	2.896399e+01
3.176976e+01	5.366078e+00	1.508672e+00	2.855951e+01
3.177568e+01	5.143749e+00	1.488609e+00	2.815849e+01
3.178160e+01	4.933411e+00	1.480989e+00	2.776143e+01
3.178752e+01	4.735055e+00	1.484631e+00	2.736876e+01
3.179344e+01	4.548608e+00	1.498449e+00	2.698081e+01
3.179935e+01	4.373942e+00	1.521455e+00	2.659783e+01
3.180527e+01	4.210881e+00	1.552755e+00	2.622004e+01
3.181119e+01	4.059210e+00	1.591546e+00	2.584760e+01
3.181711e+01	3.918685e+00	1.637116e+00	2.548063e+01
3.182303e+01	3.789037e+00	1.688837e+00	2.511923e+01
3.182895e+01	3.669976e+00	1.746165e+00	2.476347e+01
3.183487e+01	3.561204e+00	1.808628e+00	2.441341e+01
3.184079e+01	3.462412e+00	1.875829e+00	2.406908e+01
3.184670e+01	3.373289e+00	1.947436e+00	2.373052e+01
3.185262e+01	3.293524e+00	2.023181e+00	2.339776e+01
3.185854e+01	3.222811e+00	2.102853e+00	2.307082e+01
3.186446e+01	3.160851e+00	2.186293e+00	2.274973e+01
3.187038e+01	3.107353e+00	2.273391e+00	2.243450e+01
3.187630e+01	3.062040e+00	2.364084e+00	2.212518e+01
3.188222e+01	3.024647e+00	2.458349e+00	2.182179e+01
3.188814e+01	2.994924e+00	2.556200e+00	2.152437e+01
3.189405e+01	2.972638e+00	2.657688e+00	2.123298e+01
3.189997e+01	2.957573e+00	2.762893e+00	2.094766e+01
3.190589e+01	2.949530e+00	2.871927e+00	2.066848e+01
3.191181e+01	2.948330e+00	2.984927e+00	2.039553e+01
3.192365e+01	2.965833e+00	3.223491e+00	1.986863e+01
3.193430e+01	3.003576e+00	3.453606e+00	1.941670e+01
3.194458e+01	3.059183e+00	3.690727e+00	1.900148e+01
3.195486e+01	3.133315e+00	3.944064e+00	1.860754e+01
3.196514e+01	3.225815e+00	4.215100e+00	1.823593e+01
3.197541e+01	3.336697e+00	4.505399e+00	1.788790e+01
3.198569e+01	3.466128e+00	4.816612e+00	1.756497e+01
3.199597e+01	3.614424e+00	5.150439e+00	1.726890e+01
3.200625e+01	3.782035e+00	5.508597e+00	1.700179e+01
3.201652e+01	3.969536e+00	5.892785e+00	1.676608e+01
3.202680e+01	4.177610e+00	6.304635e+00	1.656461e+01
3.203708e+01	4.407023e+00	6.745651e+00	1.640067e+01
3.204736e+01	4.658608e+00	7.217129e+00	1.627804e+01
3.205763e+01	4.933226e+00	7.720062e+00	1.620104e+01
3.206791e+01	5.231732e+00	8.255013e+00	1.617457e+01
3.207819e+01	5.554924e+00	8.821971e+00	1.620413e+01
3.208847e+01	5.903487e+00	9.420166e+00	1.629582e+01
3.209875e+01	6.277915e+00	1.004785e+01	1.645634e+01
3.210902e+01	6.678426e+00	1.070205e+01	1.669289e+01
3.211930e+01	7.104853e+00	1.137830e+01	1.701307e+01
3.212958e+01	7.556522e+00	1.207029e+01	1.742466e+01
3.213883e+01	7.983508e+00	1.269964e+01	1.787947e+01
3.214808e+01	8.428389e+00	1.332719e+01	1.841991e+01
3.215733e+01	8.888953e+00	1.394336e+01	1.905018e+01
3.216658e+01	9.362352e+00	1.453688e+01	1.977388e+01
3.217583e+01	9.844854e+00	1.509453e+01	2.059277e+01
3.218415e+01	1.028310e+01	1.555364e+01	2.141091e+01
3.219248e+01	1.072095e+01	1.595975e+01	2.230398e+01
3.219997e+01	1.111079e+01	1.626968e+01	2.316832e+01
3.220746e+01	1.149265e+01	1.651729e+01	2.408515e+01
3.221496e+01	1.186225e+01	1.669334e+01	2.504798e+01
3.222245e+01	1.221500e+01	1.678907e+01	2.604849e+01
3.222994e+01	1.254601e+01	1.679652e+01	2.707650e+01
3.223743e+01	1.285023e+01	1.670903e+01	2.812005e+01
3.224493e+01	1.312255e+01	1.652169e+01	2.916561e+01
3.225242e+01	1.335795e+01	1.623169e+01	3.019837e+01
3.225991e+01	1.355165e+01	1.583872e+01	3.120268e+01
3.226665e+01	1.368672e+01	1.539897e+01	3.206906e+01
3.227340e+01	1.378172e+01	1.488149e+01	3.288803e+01
3.228014e+01	1.383437e+01	1.429190e+01	3.364874e+01
3.228688e+01	1.384296e+01	1.363754e+01	3.434129e+01
3.229295e+01	1.381213e+01	1.300058e+01	3.489917e+01
3.229902e+01	1.374445e+01	1.232575e+01	3.538971e+01
3.230509e+01	1.364008e+01	1.162095e+01	3.580886e+01
3.231116e+01	1.349966e+01	1.089468e+01	3.615395e+01
3.231723e+01	1.332433e+01	1.015548e+01	3.642356e+01
3.232330e+01	1.311562e+01	9.411863e+00	3.661760e+01
3.232937e+01	1.287548e+01	8.672010e+00	3.673721e+01
3.233543e+01	1.260623e+01	7.943602e+00	3.678468e+01
3.234150e+01	1.231045e+01	7.233636e+00	3.676327e+01
3.234757e+01	1.199099e+01	6.548299e+00	3.667707e+01
3.235364e+01	1.165085e+01	5.892868e+00	3.653084e+01
3.235910e+01	1.132961e+01	5.332188e+00	3.635220e+01
3.236457e+01	1.099645e+01	4.801649e+00	3.613315e+01
3.237003e+01	1.065366e+01	4.303248e+00	3.587778e+01
3.237549e+01	1.030348e+01	3.838167e+00	3.559018e+01
3.238095e+01	9.948102e+00	3.407161e+00	3.527434e+01
3.238641e+01	9.589626e+00	3.010428e+00	3.493414e+01
3.239188e+01	9.230032e+00	2.647739e+00	3.457324e+01
3.239734e+01	8.871173e+00	2.318474e+00	3.419508e+01
3.240280e+01	8.514763e+00	2.021695e+00	3.380282e+01
3.240826e+01	8.162368e+00	1.756199e+00	3.339935e+01
3.241372e+01	7.815399e+00	1.520573e+00	3.298729e+01
3.241919e+01	7.475115e+00	1.313252e+00	3.256897e+01
3.242465e+01	7.142621e+00	1.132561e+00	3.214642e+01
3.243011e+01	6.818871e+00	9.767614e-01	3.172145e+01
3.243557e+01	6.504676e+00	8.440879e-01	3.129559e+01
3.244103e+01	6.200711e+00	7.327766e-01	3.087017e+01
3.244650e+01	5.907520e+00	6.410921e-01	3.044630e+01
3.245196e+01	5.625528e+00	5.673486e-01	3.002490e+01
3.245742e+01	5.355051e+00	5.099260e-01	2.960675e+01
3.246288e+01	5.096302e+00	4.672822e-01	2.919245e+01
3.246834e+01	4.849403e+00	4.379622e-01	2.878251e+01
3.247381e+01	4.614396e+00	4.206035e-01	2.837731e+01
3.247927e+01	4.391251e+00	4.139400e-01	2.797715e+01
3.248473e+01	4.179873e+00	4.168027e-01	2.758223e+01
3.249019e+01	3.980115e+00	4.281196e-01	2.719273e+01
3.249565e+01	3.791780e+00	4.469139e-01	2.680873e+01
3.250112e+01	3.614637e+00	4.723009e-01	2.643029e+01
3.250658e+01	3.448417e+00	5.034847e-01	2.605745e+01
3.251204e+01	3.292830e+00	5.397538e-01	2.569018e+01
3.251750e+01	3.147564e+00	5.804766e-01	2.532848e+01
3.252296e+01	3.012290e+00	6.250967e-01	2.497229e+01
3.252843e+01	2.886672e+00	6.731279e-01	2.462157e+01
3.253389e+01	2.770367e+00	7.241493e-01	2.427625e+01
3.253935e+01	2.663028e+00	7.778006e-01	2.393627e+01
3.254481e+01	2.564309e+00	8.337777e-01	2.360157e+01
3.255027e+01	2.473871e+00	8.918276e-01	2.327208e+01
3.255574e+01	2.391376e+00	9.517447e-01	2.294772e+01
3.256120e+01	2.316497e+00	1.013366e+00	2.262843e+01
3.256666e+01	2.248917e+00	1.076570e+00	2.231416e+01
3.257212e+01	2.188330e+00	1.141268e+00	2.200484e+01
3.257758e+01	2.134440e+00	1.207406e+00	2.170041e+01
3.258305e+01	2.086969e+00	1.274960e+00	2.140082e+01
3.258851e+01	2.045650e+00	1.343933e+00	2.110604e+01
3.259397e+01	2.010232e+00	1.414350e+00	2.081601e+01
3.259943e+01	1.980480e+00	1.486261e+00	2.053070e+01
3.260489e+01	1.956173e+00	1.559737e+00	2.025008e+01
3.261036e+01	1.937108e+00	1.634865e+00	1.997412e+01
3.261582e+01	1.923096e+00	1.711751e+00	1.970281e+01
3.262128e+01	1.913966e+00	1.790516e+00	1.943612e+01
3.263220e+01	1.909741e+00	1.954236e+00	1.891661e+01
3.264204e+01	1.921233e+00	2.109502e+00	1.846484e+01
3.265187e+01	1.946589e+00	2.273332e+00	1.802813e+01
3.266170e+01	1.985361e+00	2.446886e+00	1.760661e+01
3.267153e+01	2.037267e+00	2.631399e+00	1.720054e+01
3.268136e+01	2.102165e+00	2.828230e+00	1.681024e+01
3.269119e+01	2.180060e+00	3.038821e+00	1.643616e+01
3.270103e+01	2.271096e+00	3.264716e+00	1.607888e+01
3.271086e+01	2.375554e+00	3.507552e+00	1.573912e+01
3.272069e+01	2.493843e+00	3.769059e+00	1.541777e+01
3.273052e+01	2.626503e+00	4.051058e+00	1.511591e+01
3.274035e+01	2.774198e+00	4.355458e+00	1.483486e+01
3.275018e+01	2.937711e+00	4.684245e+00	1.457620e+01
3.276001e+01	3.117941e+00	5.039467e+00	1.434182e+01
3.276985e+01	3.315898e+00	5.423221e+00	1.413396e+01
3.277968e+01	3.532695e+00	5.837613e+00	1.395527e+01
3.278951e+01	3.769534e+00	6.284722e+00	1.380884e+01
3.279934e+01	4.027699e+00	6.766541e+00	1.369834e+01
3.280917e+01	4.308531e+00	7.284896e+00	1.362798e+01
3.281900e+01	4.613406e+00	7.841347e+00	1.360268e+01
3.282884e+01	4.943698e+00	8.437053e+00	1.362805e+01
3.283867e+01	5.300737e+00	9.072606e+00	1.371052e+01
3.284850e+01	5.685746e+00	9.747816e+00	1.385733e+01
3.285833e+01	6.099772e+00	1.046146e+01	1.407656e+01
3.286718e+01	6.497830e+00	1.113446e+01	1.434306e+01
3.287603e+01	6.920338e+00	1.183356e+01	1.468240e+01
3.288488e+01	7.367252e+00	1.255434e+01	1.510194e+01
3.289372e+01	7.838050e+00	1.329071e+01	1.560905e+01
3.290257e+01	8.331736e+00	1.403488e+01	1.621120e+01
3.291054e+01	8.794249e+00	1.470307e+01	1.684032e+01
3.291850e+01	9.272157e+00	1.536059e+01	1.755675e+01
3.292646e+01	9.763065e+00	1.599692e+01	1.836412e+01
3.293443e+01	1.026389e+01	1.659987e+01	1.926479e+01
3.294239e+01	1.077080e+01	1.715571e+01	2.025942e+01
3.294956e+01	1.122839e+01	1.760319e+01	2.123366e+01
3.295673e+01	1.168318e+01	1.798844e+01	2.227972e+01
3.296389e+01	1.213061e+01	1.829922e+01	2.339253e+01
3.297106e+01	1.256564e+01	1.852324e+01	2.456468e+01
3.297823e+01	1.298268e+01	1.864864e+01	2.578630e+01
3.298468e+01	1.333771e+01	1.866808e+01	2.691783e+01
3.299113e+01	1.366878e+01	1.859186e+01	2.806853e+01
3.299758e+01	1.397127e+01	1.841456e+01	2.922632e+01
3.300403e+01	1.424048e+01	1.813237e+01	3.037750e+01
3.301048e+01	1.447189e+01	1.774370e+01	3.150753e+01
3.301693e+01	1.466121e+01	1.724928e+01	3.260129e+01
3.302338e+01	1.480456e+01	1.665240e+01	3.364357e+01
3.302919e+01	1.489149e+01	1.603231e+01	3.452545e+01
3.303499e+01	1.493645e+01	1.534025e+01	3.534347e+01
3.304080e+01	1.493796e+01	1.458345e+01	3.608868e+01
3.304660e+01	1.489507e+01	1.377113e+01	3.675313e+01
3.305183e+01	1.481819e+01	1.300069e+01	3.727680e+01
3.305705e+01	1.470525e+01	1.220138e+01	3.772649e+01
3.306228e+01	1.455681e+01	1.138134e+01	3.809993e+01
3.306750e+01	1.437380e+01	1.054887e+01	3.839592e+01
3.307273e+01	1.415761e+01	9.712323e+00	3.861468e+01
3.307795e+01	1.390989e+01	8.879592e+00	3.875732e+01
3.308318e+01	1.363266e+01	8.058293e+00	3.882624e+01
3.308840e+01	1.332816e+01	7.255280e+00	3.882452e+01
3.309363e+01	1.299891e+01	6.476806e+00	3.875625e+01
3.309885e+01	1.264752e+01	5.728221e+00	3.862591e+01
3.310408e+01	1.227678e+01	5.013974e+00	3.843867e+01
3.310878e+01	1.192890e+01	4.403538e+00	3.822589e+01
3.311348e+01	1.156972e+01	3.825900e+00	3.797536e+01
3.311818e+01	1.120129e+01	3.282519e+00	3.769113e+01
3.312289e+01	1.082564e+01	2.774328e+00	3.737720e+01
3.312759e+01	1.044471e+01	2.301761e+00	3.703745e+01
3.313229e+01	1.006041e+01	1.864856e+00	3.667563e+01
3.313699e+01	9.674517e+00	1.463188e+00	3.629525e+01
3.314170e+01	9.288689e+00	1.096037e+00	3.589954e+01
3.314640e+01	8.904511e+00	7.624054e-01	3.549162e+01
3.315110e+01	8.523393e+00	4.610264e-01	3.507414e+01
3.315580e+01	8.146673e+00	1.904864e-01	3.464973e+01
3.316051e+01	7.775505e+00	-5.080084e-02	3.422047e+01
3.316521e+01	7.410948e+00	-2.644971e-01	3.378837e+01
3.316991e+01	7.053926e+00	-4.523378e-01	3.335516e+01
3.317461e+01	6.705239e+00	-6.161000e-01	3.292227e+01
3.317932e+01	6.365574e+00	-7.575480e-01	3.249101e+01
3.318402e+01	6.035494e+00	-8.784247e-01	3.206239e+01
3.318872e+01	5.715467e+00	-9.804385e-01	3.163730e+01
3.319342e+01	5.405860e+00	-1.065263e+00	3.121645e+01
3.319813e+01	5.106944e+00	-1.134473e+00	3.080041e+01
3.320283e+01	4.818913e+00	-1.189586e+00	3.038963e+01
3.320753e+01	4.541879e+00	-1.232052e+00	2.998443e+01
3.321223e+01	4.275887e+00	-1.263202e+00	2.958507e+01
3.321694e+01	4.020919e+00	-1.284322e+00	2.919169e+01
3.322164e+01	3.776904e+00	-1.296569e+00	2.880440e+01
3.322634e+01	3.543717e+00	-1.301052e+00	2.842323e+01
3.323104e+01	3.321199e+00	-1.298763e+00	2.804819e+01
3.323575e+01	3.109143e+00	-1.290636e+00	2.767920e+01
3.324045e+01	2.907323e+00	-1.277518e+00	2.731624e+01
3.324515e+01	2.715475e+00	-1.260167e+00	2.695915e+01
3.324985e+01	2.533321e+00	-1.239305e+00	2.660788e+01
3.325455e+01	2.360563e+00	-1.215548e+00	2.626227e+01
3.325926e+01	2.196886e+00	-1.189478e+00	2.592220e+01
3.326396e+01	2.041971e+00	-1.161594e+00	2.558753e+01
3.326866e+01	1.895484e+00	-1.132369e+00	2.525812e+01
3.327336e+01	1.757093e+00	-1.102193e+00	2.493383e+01
3.327807e+01	1.626458e+00	-1.071446e+00	2.461453e+01
3.328277e+01	1.503247e+00	-1.040429e+00	2.430008e+01
3.328747e+01	1.387117e+00	-1.009439e+00	2.399034e+01
3.329217e+01	1.277745e+00	-9.787035e-01	2.368520e+01
3.329688e+01	1.174793e+00	-9.484472e-01	2.338452e+01
3.330158e+01	1.077951e+00	-9.188468e-01	2.308821e+01
3.330628e+01	9.868928e-01	-8.900538e-01	2.279612e+01
3.331098e+01	9.013234e-01	-8.622141e-01	2.250819e+01
3.331569e+01	8.209378e-01	-8.354282e-01	2.222429e+01
3.332039e+01	7.454499e-01	-8.097957e-01	2.194434e+01
3.332509e+01	6.745783e-01	-7.853809e-01	2.166823e+01
3.332979e+01	6.080540e-01	-7.622551e-01	2.139589e+01
3.333450e+01	5.456177e-01	-7.404612e-01	2.112724e+01
3.333920e+01	4.870183e-01	-7.200343e-01	2.086220e+01
3.334390e+01	4.320177e-01	-7.010043e-01	2.060071e+01
3.334860e+01	3.803844e-01	-6.833823e-01	2.034268e+01
3.335331e+01	3.319002e-01	-6.671862e-01	2.008805e+01
3.335801e+01	2.863534e-01	-6.524101e-01	1.983677e+01
3.336271e+01	2.435452e-01	-6.390647e-01	1.958878e+01
3.336741e+01	2.032832e-01	-6.271306e-01	1.934401e+01
3.337212e+01	1.653864e-01	-6.166145e-01	1.910242e+01
3.337682e+01	1.296812e-01	-6.074874e-01	1.886396e+01
3.338152e+01	9.600294e-02	-5.997537e-01	1.862856e+01
3.338622e+01	6.419576e-02	-5.933805e-01	1.839620e+01
3.339093e+01	3.411027e-02	-5.883684e-01	1.816682e+01
3.339563e+01	5.606981e-03	-5.846884e-01	1.794039e+01
3.340033e+01	-2.144972e-02	-5.823317e-01	1.771683e+01
3.340503e+01	-4.718441e-02	-5.812837e-01	1.749616e+01
3.340974e+01	-7.171953e-02	-5.815221e-01	1.727829e+01
3.341444e+01	-9.516778e-02	-5.830405e-01	1.706320e+01
3.341914e+01	-1.176383e-01	-5.858209e-01	1.685085e+01
3.342384e+01	-1.392333e-01	-5.898617e-01	1.664122e+01
3.342854e+01	-1.600508e-01	-5.951430e-01	1.643426e+01
3.343325e+01	-1.801836e-01	-6.016732e-01	1.622994e+01
3.343795e+01	-1.997198e-01	-6.094316e-01	1.602823e+01
3.344265e+01	-2.187437e-01	-6.184268e-01	1.582909e+01
3.344735e+01	-2.373353e-01	-6.286531e-01	1.563250e+01
3.345206e+01	-2.555715e-01	-6.401201e-01	1.543843e+01
3.345676e+01	-2.735253e-01	-6.528276e-01	1.524684e+01
3.346146e+01	-2.912675e-01	-6.667911e-01	1.505771e+01
3.346616e+01	-3.088647e-01	-6.820147e-01	1.487102e+01
3.347087e+01	-3.263831e-01	-6.985197e-01	1.468673e+01
3.347557e+01	-3.438841e-01	-7.163183e-01	1.450482e+01
3.348027e+01	-3.614301e-01	-7.354352e-01	1.432526e+01
3.348497e+01	-3.790781e-01	-7.558944e-01	1.414804e+01
3.348968e+01	-3.968880e-01	-7.777192e-01	1.397312e+01
3.349438e+01	-4.149135e-01	-8.009505e-01	1.380049e+01
3.349908e+01	-4.332121e-01	-8.256059e-01	1.363012e+01
3.350378e+01	-4.518361e-01	-8.517486e-01	1.346201e+01
3.350849e+01	-4.708404e-01	-8.793920e-01	1.329612e+01
3.351319e+01	-4.902774e-01	-9.086009e-01	1.313244e+01
3.351789e+01	-5.102005e-01	-9.394171e-01	1.297095e+01
3.352259e+01	-5.306624e-01	-9.718980e-01	1.281163e+01
3.352730e+01	-5.517159e-01	-1.006099e+00	1.265448e+01
3.353200e+01	-5.734145e-01	-1.042082e+00	1.249948e+01
3.353670e+01	-5.958118e-01	-1.079914e+00	1.234662e+01
3.354611e+01	-6.429207e-01	-1.161409e+00	1.204726e+01
3.355551e+01	-6.934912e-01	-1.251208e+00	1.175636e+01
3.356492e+01	-7.479855e-01	-1.350010e+00	1.147389e+01
3.357432e+01	-8.068970e-01	-1.458603e+00	1.119984e+01
3.358373e+01	-8.707482e-01	-1.577866e+00	1.093427e+01
3.359313e+01	-9.400976e-01	-1.708778e+00	1.067727e+01
3.360253e+01	-1.015544e+00	-1.852423e+00	1.042898e+01
3.361194e+01	-1.097737e+00	-2.009998e+00	1.018963e+01
3.362134e+01	-1.187381e+00	-2.182827e+00	9.959490e+00
3.363075e+01	-1.285243e+00	-2.372370e+00	9.738959e+00
3.364015e+01	-1.392158e+00	-2.580226e+00	9.528527e+00
3.364956e+01	-1.509033e+00	-2.808146e+00	9.328813e+00
3.365896e+01	-1.636861e+00	-3.058044e+00	9.140591e+00
3.366837e+01	-1.776728e+00	-3.332009e+00	8.964826e+00
3.367777e+01	-1.929817e+00	-3.632309e+00	8.802705e+00
3.368718e+01	-2.097413e+00	-3.961389e+00	8.655670e+00
3.369658e+01	-2.280913e+00	-4.321879e+00	8.525470e+00
3.370599e+01	-2.481836e+00	-4.716588e+00	8.414226e+00
3.371539e+01	-2.701829e+00	-5.148501e+00	8.324518e+00
3.372480e+01	-2.942663e+00	-5.620744e+00	8.259444e+00
3.373420e+01	-3.206223e+00	-6.136523e+00	8.222702e+00
3.374361e+01	-3.494533e+00	-6.699142e+00	8.218686e+00
3.375301e+01	-3.809725e+00	-7.311830e+00	8.252705e+00
3.376148e+01	-4.118218e+00	-7.908621e+00	8.320952e+00
3.376994e+01	-4.451953e+00	-8.550526e+00	8.430336e+00
3.377841e+01	-4.812615e+00	-9.239254e+00	8.586987e+00
3.378687e+01	-5.201874e+00	-9.976024e+00	8.797929e+00
3.379533e+01	-5.621335e+00	-1.076135e+01	9.071155e+00
3.380380e+01	-6.072477e+00	-1.159481e+01	9.415681e+00
3.381142e+01	-6.506651e+00	-1.238470e+01	9.795005e+00
3.381903e+01	-6.968246e+00	-1.320986e+01	1.024825e+01
3.382665e+01	-7.457708e+00	-1.406660e+01	1.078405e+01
3.383427e+01	-7.975123e+00	-1.494962e+01	1.141151e+01
3.384113e+01	-8.464396e+00	-1.576088e+01	1.206237e+01
3.384798e+01	-8.975350e+00	-1.658080e+01	1.280206e+01
3.385484e+01	-9.506820e+00	-1.740083e+01	1.363712e+01
3.386170e+01	-1.005713e+01	-1.821074e+01	1.457370e+01
3.386855e+01	-1.062398e+01	-1.899825e+01	1.561714e+01
3.387541e+01	-1.120429e+01	-1.974901e+01	1.677134e+01
3.388158e+01	-1.173493e+01	-2.037996e+01	1.790649e+01
3.388775e+01	-1.226993e+01	-2.095467e+01	1.913311e+01
3.389392e+01	-1.280526e+01	-2.145904e+01	2.044880e+01
3.390009e+01	-1.333624e+01	-2.187806e+01	2.184936e+01
3.390626e+01	-1.385755e+01	-2.219620e+01	2.332766e+01
3.391181e+01	-1.431360e+01	-2.238375e+01	2.471643e+01
3.391737e+01	-1.475230e+01	-2.246630e+01	2.615068e+01
3.392292e+01	-1.516866e+01	-2.243409e+01	2.761882e+01
3.392847e+01	-1.555749e+01	-2.227879e+01	2.910740e+01
3.393403e+01	-1.591340e+01	-2.199343e+01	3.060103e+01
3.393958e+01	-1.623105e+01	-2.157374e+01	3.208265e+01
3.394513e+01	-1.650513e+01	-2.101773e+01	3.353394e+01
3.395069e+01	-1.673066e+01	-2.032668e+01	3.493612e+01
3.395569e+01	-1.688836e+01	-1.959287e+01	3.614038e+01
3.396068e+01	-1.700010e+01	-1.875872e+01	3.727605e+01
3.396568e+01	-1.706342e+01	-1.783195e+01	3.833047e+01
3.397068e+01	-1.707637e+01	-1.682192e+01	3.929235e+01
3.397568e+01	-1.703763e+01	-1.574008e+01	4.015159e+01
3.398018e+01	-1.695801e+01	-1.471569e+01	4.083067e+01
3.398468e+01	-1.683597e+01	-1.365362e+01	4.141588e+01
3.398917e+01	-1.667194e+01	-1.256438e+01	4.190439e+01
3.399367e+01	-1.646680e+01	-1.145864e+01	4.229490e+01
3.399817e+01	-1.622188e+01	-1.034707e+01	4.258756e+01
3.400267e+01	-1.593890e+01	-9.239976e+00	4.278402e+01
3.400717e+01	-1.561995e+01	-8.147121e+00	4.288729e+01
3.401167e+01	-1.526745e+01	-7.077496e+00	4.290157e+01
3.401616e+01	-1.488407e+01	-6.039139e+00	4.283209e+01
3.402021e+01	-1.451501e+01	-5.137336e+00	4.270284e+01
3.402426e+01	-1.412551e+01	-4.270951e+00	4.251545e+01
3.402790e+01	-1.375938e+01	-3.524528e+00	4.230135e+01
3.403155e+01	-1.338024e+01	-2.811903e+00	4.204812e+01
3.403519e+01	-1.298980e+01	-2.134727e+00	4.175971e+01
3.403883e+01	-1.258976e+01	-1.494167e+00	4.143999e+01
3.404248e+01	-1.218179e+01	-8.909678e-01	4.109277e+01
3.404612e+01	-1.176750e+01	-3.254599e-01	4.072174e+01
3.404977e+01	-1.134849e+01	2.023954e-01	4.033049e+01
3.405341e+01	-1.092625e+01	6.929628e-01	3.992237e+01
3.405705e+01	-1.050223e+01	1.146898e+00	3.950054e+01
3.406070e+01	-1.007779e+01	1.565111e+00	3.906794e+01
3.406434e+01	-9.654193e+00	1.948721e+00	3.862726e+01
3.406798e+01	-9.232632e+00	2.299023e+00	3.818099e+01
3.407163e+01	-8.814200e+00	2.617448e+00	3.773133e+01
